id,client_id,montant,transaction_type,date
4260,1004,1183,retrait,2023-05-10
4261,1020,1109,retrait,2023-05-30
4262,1005,1593,virement,2023-12-10
4263,1012,1017,virement,2023-10-23
4264,1013,889,remboursement,2023-09-04
4265,1017,744,remboursement,2023-03-24
4266,1003,1397,paiement,2023-11-06
4267,1010,1469,virement,2023-12-03
4268,1005,1396,virement,2023-04-05
4269,1018,924,retrait,2023-05-28
4270,1010,153,virement,2023-04-14
4271,1009,1670,retrait,2023-08-24
4272,1009,694,paiement,2023-11-21
4273,1018,1504,remboursement,2023-08-07
4274,1014,313,paiement,2023-12-09
4275,1003,1177,virement,2023-09-11
4276,1016,1529,achat,2023-07-29
4277,1019,149,virement,2023-11-19
4278,1003,504,remboursement,2023-10-29
4279,1011,788,virement,2023-09-03
4280,1007,1142,virement,2023-05-15
4281,1012,570,virement,2023-11-12
4282,1020,1591,remboursement,2023-10-27
4283,1012,1522,retrait,2023-04-06
4284,1006,1410,retrait,2023-06-16
4285,1008,655,virement,2023-05-27
4286,1006,1905,paiement,2023-06-16
4287,1001,1645,virement,2023-06-19
4288,1020,491,paiement,2023-10-07
4289,1011,1131,achat,2023-07-28
4290,1004,1105,retrait,2023-04-16
4291,1018,993,achat,2023-04-19
4292,1006,1832,retrait,2023-06-19
4293,1020,1306,achat,2023-05-20
4294,1009,1081,paiement,2023-06-04
4295,1017,1135,paiement,2023-12-23
4296,1013,1161,remboursement,2023-01-09
4297,1010,476,retrait,2023-07-13
4298,1008,1480,remboursement,2023-09-22
4299,1004,1654,achat,2023-04-20
4300,1012,1687,paiement,2023-02-04
4301,1015,1968,paiement,2023-06-17
4302,1001,359,retrait,2023-05-25
4303,1013,282,achat,2023-08-22
4304,1018,1285,achat,2023-07-15
4305,1008,1560,remboursement,2023-08-15
4306,1007,910,paiement,2023-04-30
4307,1015,777,paiement,2023-10-25
4308,1013,273,retrait,2023-08-04
4309,1018,1455,paiement,2023-10-04
4310,1002,994,paiement,2023-12-02
4311,1010,540,achat,2023-06-19
4312,1017,1180,remboursement,2023-06-09
4313,1013,1126,paiement,2023-06-28
4314,1019,573,paiement,2023-05-11
4315,1019,1264,remboursement,2023-11-20
4316,1018,1687,virement,2023-10-13
4317,1008,1087,virement,2023-02-28
4318,1013,810,achat,2023-03-19
4319,1002,1069,virement,2023-11-13
4320,1007,120,achat,2023-03-18
4321,1017,1209,remboursement,2023-04-14
4322,1020,359,virement,2023-09-20
4323,1015,372,retrait,2023-01-13
4324,1012,1046,retrait,2023-07-03
4325,1011,1970,remboursement,2023-09-17
4326,1020,1546,virement,2023-08-12
4327,1007,1354,paiement,2023-11-02
4328,1001,1015,achat,2023-03-20
4329,1019,110,paiement,2023-02-10
4330,1001,1472,virement,2023-11-18
4331,1002,1369,paiement,2023-07-29
4332,1020,396,achat,2023-05-10
4333,1004,1486,virement,2023-06-08
4334,1003,1919,retrait,2023-06-10
4335,1017,1313,retrait,2023-09-30
4336,1006,1969,retrait,2023-06-22
4337,1005,1044,virement,2023-06-04
4338,1016,830,paiement,2023-06-14
4339,1001,1954,achat,2023-01-28
4340,1007,534,paiement,2023-04-13
4341,1011,985,retrait,2023-01-27
4342,1011,108,retrait,2023-11-19
4343,1016,934,remboursement,2023-08-17
4344,1004,323,paiement,2023-03-01
4345,1006,1265,achat,2023-05-27
4346,1001,118,virement,2023-02-13
4347,1006,1500,retrait,2023-08-17
4348,1004,1620,retrait,2023-12-17
4349,1003,543,virement,2023-02-28
4350,1002,746,virement,2023-02-22
4351,1017,463,virement,2023-07-17
4352,1020,1424,remboursement,2023-01-25
4353,1008,1281,paiement,2023-12-22
4354,1003,1793,paiement,2023-02-19
4355,1007,1555,remboursement,2023-08-05
4356,1013,434,paiement,2023-08-06
4357,1002,296,virement,2023-06-30
4358,1020,1658,achat,2023-07-24
4359,1015,952,retrait,2023-09-16
4360,1019,761,remboursement,2023-03-07
4361,1002,1759,virement,2023-10-27
4362,1009,302,remboursement,2023-12-01
4363,1012,1827,remboursement,2023-04-16
4364,1002,962,virement,2023-05-20
4365,1003,1500,virement,2023-02-11
4366,1010,1916,remboursement,2023-03-10
4367,1001,1837,achat,2023-09-05
4368,1016,1515,paiement,2023-09-01
4369,1009,802,achat,2023-01-24
4370,1004,1584,achat,2023-05-02
4371,1002,207,virement,2023-04-27
4372,1017,1235,remboursement,2023-06-01
4373,1020,1421,virement,2023-05-31
4374,1019,1864,paiement,2023-10-08
4375,1012,257,achat,2023-06-05
4376,1003,1568,retrait,2023-03-23
4377,1012,1566,retrait,2023-01-13
4378,1008,947,retrait,2023-10-14
4379,1019,524,remboursement,2023-03-14
4380,1013,825,achat,2023-12-25
4381,1004,107,achat,2023-03-04
4382,1002,1496,retrait,2023-06-26
4383,1004,988,retrait,2023-05-10
4384,1006,231,virement,2023-02-16
4385,1018,363,remboursement,2023-01-20
4386,1001,1601,remboursement,2023-05-10
4387,1001,1691,paiement,2023-10-04
4388,1004,503,retrait,2023-10-29
4389,1010,817,achat,2023-02-06
4390,1009,1395,remboursement,2023-09-21
4391,1004,1915,virement,2023-09-22
4392,1006,1139,virement,2023-10-25
4393,1018,1381,paiement,2023-04-30
4394,1003,1311,virement,2023-12-02
4395,1011,1027,achat,2023-12-01
4396,1014,899,virement,2023-02-06
4397,1016,821,achat,2023-02-21
4398,1009,935,paiement,2023-07-05
4399,1005,850,remboursement,2023-08-19
4400,1001,1703,remboursement,2023-01-23
4401,1014,847,virement,2023-07-18
4402,1002,220,virement,2023-03-01
4403,1020,219,remboursement,2023-04-28
4404,1016,1241,remboursement,2023-04-13
4405,1010,222,achat,2023-10-26
4406,1016,1095,virement,2023-09-07
4407,1001,1376,virement,2023-04-10
4408,1013,588,paiement,2023-06-21
4409,1017,394,paiement,2023-03-15
4410,1013,1727,virement,2023-01-04
4411,1017,928,virement,2023-03-03
4412,1016,494,achat,2023-09-30
4413,1008,569,paiement,2023-05-20
4414,1011,1736,virement,2023-02-09
4415,1013,1964,remboursement,2023-03-25
4416,1020,190,achat,2023-11-10
4417,1011,369,retrait,2023-06-19
4418,1008,1930,virement,2023-01-27
4419,1002,1291,remboursement,2023-01-11
4420,1002,1995,achat,2023-09-29
4421,1014,1214,remboursement,2023-03-16
4422,1018,1225,remboursement,2023-10-10
4423,1010,538,remboursement,2023-07-14
4424,1002,1605,virement,2023-03-09
4425,1004,212,paiement,2023-07-24
4426,1004,871,achat,2023-04-15
4427,1017,1153,achat,2023-10-15
4428,1001,637,paiement,2023-09-09
4429,1001,1259,virement,2023-01-26
4430,1002,439,retrait,2023-11-05
4431,1015,318,retrait,2023-08-18
4432,1005,1792,remboursement,2023-08-10
4433,1019,1067,remboursement,2023-02-28
4434,1014,841,virement,2023-10-19
4435,1015,1140,paiement,2023-05-22
4436,1008,421,virement,2023-09-25
4437,1009,1838,remboursement,2023-09-15
4438,1001,695,achat,2023-03-09
4439,1010,804,virement,2023-07-13
4440,1016,1495,virement,2023-08-12
4441,1002,1012,retrait,2023-02-28
4442,1015,946,retrait,2023-10-15
4443,1003,1509,remboursement,2023-04-11
4444,1004,642,remboursement,2023-04-30
4445,1011,574,retrait,2023-02-05
4446,1011,1287,paiement,2023-11-13
4447,1011,1837,achat,2023-01-14
4448,1003,1928,paiement,2023-01-09
4449,1010,1843,virement,2023-09-29
4450,1015,499,retrait,2023-02-21
4451,1017,1381,paiement,2023-11-18
4452,1003,464,achat,2023-08-24
4453,1014,1926,paiement,2023-06-26
4454,1009,470,achat,2023-12-26
4455,1007,616,virement,2023-02-07
4456,1019,1902,paiement,2023-06-13
4457,1012,1088,remboursement,2023-01-19
4458,1005,1186,achat,2023-06-30
4459,1008,895,retrait,2023-04-27
4460,1018,1237,virement,2023-05-21
4461,1013,1999,achat,2023-12-01
4462,1004,771,paiement,2023-09-24
4463,1007,937,achat,2023-06-02
4464,1014,1392,retrait,2023-10-02
4465,1003,1221,virement,2023-10-24
4466,1016,1265,achat,2023-10-12
4467,1005,431,paiement,2023-08-08
4468,1016,1938,remboursement,2023-04-27
4469,1011,726,paiement,2023-09-24
4470,1018,863,virement,2023-04-11
4471,1002,1624,retrait,2023-02-15
4472,1007,138,achat,2023-10-01
4473,1002,1589,retrait,2023-05-06
4474,1004,886,achat,2023-12-13
4475,1012,1019,retrait,2023-11-19
4476,1002,949,retrait,2023-01-19
4477,1003,1134,achat,2023-08-01
4478,1011,1979,virement,2023-08-22
4479,1009,655,virement,2023-02-22
4480,1018,1148,paiement,2023-07-30
4481,1008,1527,achat,2023-05-20
4482,1014,1848,retrait,2023-03-25
4483,1009,1474,retrait,2023-06-13
4484,1019,132,achat,2023-08-03
4485,1012,1777,remboursement,2023-10-18
4486,1008,1117,achat,2023-04-14
4487,1019,980,virement,2023-10-14
4488,1015,1199,achat,2023-01-18
4489,1003,318,retrait,2023-10-18
4490,1008,1739,remboursement,2023-11-03
4491,1003,1917,retrait,2023-08-11
4492,1016,975,retrait,2023-03-13
4493,1012,1073,virement,2023-01-30
4494,1013,1291,achat,2023-04-18
4495,1001,1044,paiement,2023-03-03
4496,1015,1041,retrait,2023-01-13
4497,1009,554,achat,2023-11-23
4498,1013,1876,paiement,2023-05-19
4499,1002,847,achat,2023-07-14
4500,1007,488,remboursement,2023-03-12
4501,1019,506,remboursement,2023-08-02
4502,1011,282,achat,2023-01-28
4503,1009,1445,virement,2023-09-12
4504,1006,1393,achat,2023-09-20
4505,1018,1564,paiement,2023-06-04
4506,1005,1862,retrait,2023-05-31
4507,1015,108,paiement,2023-12-27
4508,1007,1296,paiement,2023-04-11
4509,1011,1241,virement,2023-03-15
4510,1013,1040,virement,2023-12-15
4511,1011,1009,virement,2023-03-19
4512,1015,1262,achat,2023-10-05
4513,1013,1161,paiement,2023-06-19
4514,1013,1366,retrait,2023-06-12
4515,1011,611,retrait,2023-01-29
4516,1002,607,achat,2023-05-02
4517,1019,668,remboursement,2023-06-14
4518,1003,1011,achat,2023-09-04
4519,1018,456,achat,2023-07-09
4520,1016,1675,achat,2023-05-16
4521,1003,809,remboursement,2023-06-21
4522,1010,1139,remboursement,2023-06-11
4523,1019,1647,paiement,2023-07-12
4524,1006,234,virement,2023-09-28
4525,1017,102,paiement,2023-03-27
4526,1014,1473,achat,2023-08-04
4527,1010,1031,paiement,2023-01-15
4528,1001,1584,remboursement,2023-04-28
4529,1016,1290,virement,2023-06-07
4530,1013,1981,achat,2023-10-27
4531,1003,522,achat,2023-02-16
4532,1015,1235,virement,2023-04-20
4533,1017,1406,achat,2023-10-12
4534,1005,148,retrait,2023-06-26
4535,1015,387,achat,2023-02-04
4536,1016,1022,achat,2023-11-25
4537,1006,1092,retrait,2023-08-27
4538,1011,1158,paiement,2023-08-12
4539,1018,1627,paiement,2023-10-12
4540,1011,1914,remboursement,2023-09-26
4541,1006,943,virement,2023-05-12
4542,1013,609,achat,2023-05-21
4543,1015,1690,virement,2023-07-13
4544,1014,799,remboursement,2023-11-21
4545,1019,586,virement,2023-07-27
4546,1002,868,remboursement,2023-01-29
4547,1012,1607,achat,2023-06-21
4548,1004,112,virement,2023-07-19
4549,1009,1452,achat,2023-05-10
4550,1007,1383,achat,2023-07-24
4551,1008,1039,retrait,2023-12-18
4552,1019,1877,paiement,2023-05-15
4553,1020,904,paiement,2023-02-07
4554,1019,215,virement,2023-06-03
4555,1019,1554,virement,2023-04-24
4556,1010,1113,paiement,2023-09-21
4557,1012,1661,retrait,2023-04-24
4558,1012,403,remboursement,2023-07-04
4559,1019,954,virement,2023-04-25
4560,1001,975,virement,2023-02-22
4561,1011,1835,paiement,2023-09-19
4562,1001,1524,achat,2023-12-15
4563,1002,1695,achat,2023-11-23
4564,1005,1812,remboursement,2023-11-24
4565,1016,1804,achat,2023-03-28
4566,1002,286,paiement,2023-03-17
4567,1017,1678,retrait,2023-08-28
4568,1001,709,paiement,2023-09-15
4569,1003,1697,remboursement,2023-05-24
4570,1018,285,remboursement,2023-03-29
4571,1002,1882,achat,2023-03-03
4572,1008,1327,remboursement,2023-09-15
4573,1020,1182,paiement,2023-11-29
4574,1015,351,remboursement,2023-08-14
4575,1007,243,retrait,2023-06-13
4576,1004,1083,virement,2023-03-13
4577,1004,412,retrait,2023-07-01
4578,1013,972,remboursement,2023-06-22
4579,1011,1381,remboursement,2023-07-17
4580,1009,684,remboursement,2023-06-02
4581,1002,936,paiement,2023-02-15
4582,1015,1142,remboursement,2023-11-02
4583,1014,113,retrait,2023-08-14
4584,1018,1212,achat,2023-09-30
4585,1006,1462,virement,2023-07-27
4586,1010,1991,remboursement,2023-05-07
4587,1018,1872,paiement,2023-09-29
4588,1001,1124,virement,2023-05-26
4589,1008,1215,paiement,2023-10-20
4590,1017,1151,paiement,2023-09-04
4591,1007,1249,retrait,2023-07-08
4592,1017,781,retrait,2023-12-03
4593,1017,773,achat,2023-01-26
4594,1006,1838,paiement,2023-09-11
4595,1016,1510,remboursement,2023-12-27
4596,1014,1600,remboursement,2023-05-02
4597,1018,1166,remboursement,2023-11-06
4598,1017,1746,paiement,2023-09-30
4599,1020,1270,retrait,2023-10-09
4600,1012,435,virement,2023-12-08
4601,1017,1279,virement,2023-06-12
4602,1010,513,retrait,2023-01-19
4603,1019,1584,achat,2023-05-09
4604,1001,222,remboursement,2023-03-11
4605,1018,1628,remboursement,2023-07-05
4606,1018,340,retrait,2023-10-27
4607,1002,1661,achat,2023-06-28
4608,1015,1457,remboursement,2023-03-14
4609,1006,617,remboursement,2023-12-27
4610,1004,608,paiement,2023-11-08
4611,1001,742,paiement,2023-11-11
4612,1015,1779,remboursement,2023-01-09
4613,1002,469,retrait,2023-03-19
4614,1006,915,remboursement,2023-01-07
4615,1012,1210,remboursement,2023-04-15
4616,1020,1116,retrait,2023-09-28
4617,1016,250,virement,2023-06-11
4618,1017,1505,retrait,2023-09-23
4619,1007,947,virement,2023-06-14
4620,1004,684,retrait,2023-05-27
4621,1016,1963,retrait,2023-06-29
4622,1018,1580,remboursement,2023-11-22
4623,1017,1869,paiement,2023-09-12
4624,1002,487,virement,2023-01-04
4625,1004,988,paiement,2023-05-31
4626,1008,503,achat,2023-12-17
4627,1006,1171,remboursement,2023-05-11
4628,1004,1172,virement,2023-03-28
4629,1019,1576,virement,2023-06-16
4630,1010,1936,remboursement,2023-09-21
4631,1019,1694,achat,2023-09-20
4632,1002,1300,virement,2023-02-25
4633,1010,1539,retrait,2023-04-24
4634,1020,1993,retrait,2023-12-02
4635,1017,344,retrait,2023-11-22
4636,1004,174,paiement,2023-09-25
4637,1018,1601,achat,2023-01-21
4638,1006,690,retrait,2023-04-02
4639,1014,559,paiement,2023-03-22
4640,1019,145,paiement,2023-12-18
4641,1009,1218,virement,2023-12-14
4642,1010,1486,virement,2023-05-13
4643,1016,801,paiement,2023-02-20
4644,1010,1055,virement,2023-12-22
4645,1017,132,virement,2023-10-17
4646,1006,507,virement,2023-09-23
4647,1005,1425,paiement,2023-11-05
4648,1005,864,retrait,2023-12-01
4649,1005,553,achat,2023-03-30
4650,1019,894,achat,2023-05-18
4651,1011,163,virement,2023-09-06
4652,1017,925,retrait,2023-02-02
4653,1006,1506,achat,2023-12-03
4654,1020,1524,achat,2023-06-22
4655,1016,536,remboursement,2023-07-19
4656,1013,1475,retrait,2023-11-19
4657,1014,786,remboursement,2023-01-21
4658,1016,158,retrait,2023-07-18
4659,1010,624,remboursement,2023-04-30
4660,1020,1007,remboursement,2023-11-02
4661,1002,1887,paiement,2023-03-25
4662,1017,940,virement,2023-10-13
4663,1017,1433,retrait,2023-04-20
4664,1008,308,retrait,2023-11-28
4665,1001,1501,retrait,2023-03-18
4666,1017,918,remboursement,2023-03-15
4667,1005,1409,paiement,2023-05-11
4668,1010,105,paiement,2023-06-06
4669,1013,546,virement,2023-01-27
4670,1012,626,achat,2023-05-11
4671,1012,736,retrait,2023-02-18
4672,1019,1562,remboursement,2023-02-23
4673,1020,158,achat,2023-10-29
4674,1006,1285,virement,2023-12-12
4675,1007,1162,paiement,2023-11-22
4676,1014,395,remboursement,2023-08-30
4677,1020,839,retrait,2023-09-28
4678,1019,1904,virement,2023-01-04
4679,1014,1138,achat,2023-06-14
4680,1004,1911,paiement,2023-04-11
4681,1016,1003,virement,2023-10-02
4682,1005,991,retrait,2023-05-02
4683,1014,1295,remboursement,2023-06-01
4684,1011,491,remboursement,2023-08-26
4685,1018,1972,virement,2023-07-21
4686,1001,1431,retrait,2023-08-27
4687,1014,1376,remboursement,2023-06-23
4688,1019,1390,remboursement,2023-08-17
4689,1015,1750,achat,2023-04-18
4690,1003,268,remboursement,2023-11-07
4691,1020,1187,virement,2023-10-29
4692,1002,1674,virement,2023-05-07
4693,1006,500,retrait,2023-12-23
4694,1008,1076,paiement,2023-08-04
4695,1005,982,achat,2023-05-05
4696,1004,164,paiement,2023-10-12
4697,1012,482,achat,2023-03-16
4698,1010,1677,virement,2023-08-10
4699,1008,1181,retrait,2023-12-26
4700,1018,1705,remboursement,2023-12-30
4701,1013,160,virement,2023-07-10
4702,1007,866,remboursement,2023-06-29
4703,1001,801,virement,2023-03-27
4704,1007,409,retrait,2023-10-07
4705,1017,1875,paiement,2023-05-07
4706,1020,167,retrait,2023-01-19
4707,1014,700,paiement,2023-03-07
4708,1006,1409,paiement,2023-01-13
4709,1004,1634,virement,2023-11-13
4710,1004,1363,achat,2023-07-22
4711,1010,1908,paiement,2023-07-17
4712,1010,1394,achat,2023-11-25
4713,1020,932,retrait,2023-04-22
4714,1004,321,remboursement,2023-07-09
4715,1018,1960,virement,2023-09-26
4716,1015,260,retrait,2023-10-14
4717,1019,1650,achat,2023-07-25
4718,1002,305,virement,2023-04-20
4719,1019,1082,remboursement,2023-10-04
4720,1020,580,paiement,2023-02-18
4721,1008,444,remboursement,2023-09-23
4722,1009,412,remboursement,2023-04-04
4723,1008,248,retrait,2023-10-10
4724,1009,862,achat,2023-01-10
4725,1015,1861,virement,2023-09-16
4726,1009,603,paiement,2023-07-19
4727,1002,743,retrait,2023-08-18
4728,1008,325,virement,2023-07-17
4729,1018,1232,remboursement,2023-07-15
4730,1012,121,virement,2023-12-01
4731,1012,597,retrait,2023-06-12
4732,1009,1203,achat,2023-10-21
4733,1013,726,retrait,2023-12-01
4734,1009,1755,virement,2023-10-19
4735,1008,1577,remboursement,2023-11-10
4736,1015,1482,paiement,2023-09-28
4737,1001,389,paiement,2023-02-21
4738,1005,399,retrait,2023-01-12
4739,1017,910,remboursement,2023-05-29
4740,1002,1770,virement,2023-01-16
4741,1007,1087,remboursement,2023-06-08
4742,1008,486,retrait,2023-07-04
4743,1009,367,achat,2023-01-05
4744,1007,1086,virement,2023-08-23
4745,1014,1185,achat,2023-08-20
4746,1016,1388,remboursement,2023-12-18
4747,1010,1491,remboursement,2023-06-23
4748,1009,1497,virement,2023-03-27
4749,1016,1493,virement,2023-04-02
4750,1011,978,retrait,2023-10-10
4751,1007,930,retrait,2023-08-01
4752,1005,1364,achat,2023-03-07
4753,1018,1427,virement,2023-07-07
4754,1011,1842,remboursement,2023-07-08
4755,1015,1753,virement,2023-06-01
4756,1009,885,virement,2023-01-27
4757,1020,378,achat,2023-12-01
4758,1011,630,remboursement,2023-07-07
4759,1018,1707,retrait,2023-06-15
4760,1008,937,retrait,2023-06-10
4761,1020,1257,remboursement,2023-05-09
4762,1003,1075,remboursement,2023-04-20
4763,1002,1149,retrait,2023-11-22
4764,1001,1183,retrait,2023-05-07
4765,1013,1941,achat,2023-07-21
4766,1020,839,virement,2023-02-23
4767,1001,493,remboursement,2023-11-06
4768,1013,1860,achat,2023-06-12
4769,1007,822,achat,2023-01-23
4770,1020,1069,remboursement,2023-05-17
4771,1007,1571,virement,2023-03-05
4772,1014,382,paiement,2023-07-26
4773,1009,1299,paiement,2023-07-20
4774,1005,1865,retrait,2023-03-28
4775,1006,1613,retrait,2023-03-12
4776,1016,829,remboursement,2023-06-14
4777,1016,672,remboursement,2023-11-04
4778,1014,1007,virement,2023-11-05
4779,1017,1331,paiement,2023-11-21
4780,1010,1939,virement,2023-07-10
4781,1019,867,achat,2023-08-14
4782,1003,1717,achat,2023-04-07
4783,1002,1386,paiement,2023-06-05
4784,1016,701,achat,2023-04-21
4785,1009,1551,remboursement,2023-09-05
4786,1003,199,achat,2023-03-13
4787,1003,690,remboursement,2023-11-13
4788,1004,157,remboursement,2023-07-25
4789,1007,1027,virement,2023-01-03
4790,1015,1822,virement,2023-03-06
4791,1012,1263,paiement,2023-08-08
4792,1002,182,remboursement,2023-05-22
4793,1013,1223,remboursement,2023-05-03
4794,1011,1099,remboursement,2023-03-08
4795,1005,892,achat,2023-09-09
4796,1011,1882,achat,2023-03-07
4797,1013,1438,achat,2023-02-20
4798,1013,1511,achat,2023-09-27
4799,1013,482,achat,2023-07-21
4800,1004,695,virement,2023-05-04
4801,1015,1947,remboursement,2023-03-01
4802,1019,1905,achat,2023-07-12
4803,1006,264,paiement,2023-12-31
4804,1007,619,remboursement,2023-09-25
4805,1010,724,paiement,2023-02-14
4806,1002,744,retrait,2023-04-21
4807,1003,705,paiement,2023-07-23
4808,1016,923,remboursement,2023-06-20
4809,1015,362,remboursement,2023-05-26
4810,1013,1097,virement,2023-05-17
4811,1010,1026,achat,2023-02-17
4812,1001,691,retrait,2023-12-30
4813,1014,666,remboursement,2023-03-24
4814,1020,319,remboursement,2023-05-25
4815,1001,1317,achat,2023-07-17
4816,1006,1891,achat,2023-06-20
4817,1001,273,paiement,2023-02-03
4818,1011,543,paiement,2023-12-11
4819,1009,490,paiement,2023-08-03
4820,1016,293,virement,2023-04-10
4821,1006,897,paiement,2023-06-01
4822,1007,1253,achat,2023-12-25
4823,1018,996,retrait,2023-08-07
4824,1009,1478,achat,2023-06-02
4825,1018,770,paiement,2023-10-30
4826,1007,1416,achat,2023-09-26
4827,1004,261,virement,2023-03-08
4828,1019,831,paiement,2023-06-09
4829,1012,849,retrait,2023-12-21
4830,1009,969,paiement,2023-12-11
4831,1004,263,paiement,2023-12-29
4832,1007,1871,virement,2023-02-16
4833,1009,956,retrait,2023-01-26
4834,1020,1450,virement,2023-10-31
4835,1002,1593,remboursement,2023-05-02
4836,1016,1149,remboursement,2023-10-30
4837,1018,319,retrait,2023-05-10
4838,1008,1417,retrait,2023-05-29
4839,1006,741,achat,2023-06-17
4840,1016,642,virement,2023-04-28
4841,1004,112,achat,2023-10-03
4842,1017,1147,remboursement,2023-12-17
4843,1016,386,remboursement,2023-11-28
4844,1013,1976,achat,2023-12-23
4845,1016,730,remboursement,2023-07-13
4846,1013,1751,remboursement,2023-09-03
4847,1005,1720,virement,2023-01-16
4848,1011,723,remboursement,2023-10-25
4849,1018,597,achat,2023-07-05
4850,1008,587,virement,2023-05-26
4851,1012,1025,remboursement,2023-10-17
4852,1014,547,retrait,2023-03-28
4853,1011,1703,retrait,2023-08-10
4854,1014,508,paiement,2023-01-14
4855,1006,1112,virement,2023-09-08
4856,1003,1536,achat,2023-01-31
4857,1018,942,retrait,2023-11-08
4858,1017,622,retrait,2023-04-26
4859,1015,1126,paiement,2023-08-19
4860,1004,1053,paiement,2023-09-04
4861,1014,1228,achat,2023-09-05
4862,1011,886,paiement,2023-07-13
4863,1016,426,achat,2023-02-21
4864,1005,1941,retrait,2023-05-01
4865,1015,1306,paiement,2023-08-18
4866,1006,1356,remboursement,2023-08-25
4867,1019,1725,achat,2023-03-10
4868,1002,1225,remboursement,2023-07-06
4869,1001,788,virement,2023-01-02
4870,1010,483,retrait,2023-08-11
4871,1002,375,paiement,2023-08-13
4872,1014,558,virement,2023-06-05
4873,1002,547,remboursement,2023-08-21
4874,1005,552,retrait,2023-03-12
4875,1014,988,retrait,2023-09-03
4876,1007,1760,virement,2023-03-22
4877,1004,1163,paiement,2023-02-20
4878,1016,1176,achat,2023-09-11
4879,1011,751,remboursement,2023-07-16
4880,1006,585,virement,2023-12-09
4881,1004,625,achat,2023-08-05
4882,1004,1497,achat,2023-03-03
4883,1016,1820,remboursement,2023-03-12
4884,1020,1211,retrait,2023-04-01
4885,1009,1370,remboursement,2023-10-18
4886,1019,543,retrait,2023-04-14
4887,1001,1527,paiement,2023-06-13
4888,1011,456,achat,2023-02-15
4889,1006,614,achat,2023-06-01
4890,1003,134,achat,2023-11-22
4891,1014,504,paiement,2023-11-09
4892,1007,1054,remboursement,2023-06-25
4893,1003,1952,retrait,2023-10-05
4894,1018,785,retrait,2023-04-14
4895,1010,473,achat,2023-01-10
4896,1018,554,achat,2023-03-22
4897,1016,1567,paiement,2023-01-04
4898,1002,1523,retrait,2023-10-09
4899,1014,1310,paiement,2023-05-30
4900,1014,589,remboursement,2023-01-16
4901,1005,1052,paiement,2023-12-06
4902,1015,1416,retrait,2023-11-30
4903,1009,1643,achat,2023-10-06
4904,1017,245,virement,2023-09-22
4905,1012,386,paiement,2023-05-07
4906,1020,1413,paiement,2023-05-31
4907,1012,1668,retrait,2023-09-15
4908,1002,833,achat,2023-01-08
4909,1001,1095,achat,2023-11-15
4910,1015,1069,remboursement,2023-09-16
4911,1008,1442,retrait,2023-10-01
4912,1017,417,remboursement,2023-07-09
4913,1017,328,retrait,2023-08-22
4914,1006,120,paiement,2023-06-23
4915,1020,148,achat,2023-10-02
4916,1016,1510,virement,2023-11-27
4917,1015,1954,achat,2023-03-14
4918,1004,422,remboursement,2023-09-25
4919,1008,115,remboursement,2023-04-10
4920,1010,1275,virement,2023-04-20
4921,1015,1665,virement,2023-03-22
4922,1004,440,virement,2023-08-04
4923,1010,722,virement,2023-04-06
4924,1014,899,remboursement,2023-09-02
4925,1004,221,virement,2023-08-11
4926,1017,230,achat,2023-12-23
4927,1011,1711,retrait,2023-10-06
4928,1009,1580,paiement,2023-01-27
4929,1017,870,retrait,2023-02-02
4930,1016,1593,achat,2023-05-21
4931,1003,1077,remboursement,2023-07-02
4932,1012,1560,remboursement,2023-06-05
4933,1020,1696,virement,2023-09-24
4934,1006,1680,remboursement,2023-06-07
4935,1011,210,paiement,2023-01-09
4936,1014,1117,virement,2023-03-02
4937,1007,1605,remboursement,2023-02-10
4938,1001,1529,virement,2023-04-03
4939,1003,545,retrait,2023-06-10
4940,1006,519,paiement,2023-12-25
4941,1005,388,virement,2023-08-12
4942,1001,1439,achat,2023-05-30
4943,1011,261,paiement,2023-05-27
4944,1002,1471,paiement,2023-08-01
4945,1017,1669,remboursement,2023-08-11
4946,1006,465,paiement,2023-08-03
4947,1003,167,remboursement,2023-07-02
4948,1016,1713,achat,2023-03-13
4949,1016,1734,paiement,2023-12-23
4950,1012,864,achat,2023-02-14
4951,1017,599,paiement,2023-06-30
4952,1008,1192,paiement,2023-09-06
4953,1015,1612,paiement,2023-02-15
4954,1018,269,retrait,2023-01-06
4955,1017,411,retrait,2023-11-10
4956,1013,1792,paiement,2023-01-01
4957,1011,682,achat,2023-03-10
4958,1012,1199,retrait,2023-10-06
4959,1020,937,remboursement,2023-09-15
4960,1001,1907,achat,2023-01-24
4961,1018,1590,achat,2023-08-18
4962,1007,1159,remboursement,2023-08-22
4963,1008,756,paiement,2023-06-07
4964,1014,1847,retrait,2023-04-14
4965,1001,1891,paiement,2023-01-13
4966,1018,303,virement,2023-11-15
4967,1004,799,remboursement,2023-12-19
4968,1006,368,paiement,2023-08-14
4969,1020,1109,retrait,2023-10-04
4970,1018,934,achat,2023-12-17
4971,1011,1924,retrait,2023-09-18
4972,1003,1045,remboursement,2023-07-29
4973,1012,1680,virement,2023-02-26
4974,1015,1093,remboursement,2023-03-28
4975,1013,1030,paiement,2023-03-28
4976,1015,1312,paiement,2023-06-20
4977,1002,265,remboursement,2023-03-10
4978,1004,1135,achat,2023-04-15
4979,1012,978,remboursement,2023-05-05
4980,1020,196,retrait,2023-02-20
4981,1004,692,retrait,2023-07-02
